library,precision,k,policy,iteration,time,GFLOPS
mkl,f,7000,spread,4,0.430702,1592.748261
mkl,f,7000,spread,5,0.430949,1591.834256
mkl,f,8000,false,1,0.636875,1607.850501
mkl,f,8000,false,2,0.637978,1605.071580
mkl,f,8000,false,3,0.636102,1609.804866
mkl,f,8000,false,4,0.636232,1609.474537
mkl,f,8000,false,5,0.636376,1609.111213
mkl,f,8000,close,1,0.633748,1615.784513
mkl,f,8000,close,2,0.633642,1616.054693
mkl,f,8000,close,3,0.633247,1617.062552
mkl,f,8000,close,4,0.633695,1615.919157
mkl,f,8000,close,5,0.633491,1616.440822
mkl,f,8000,spread,1,0.633815,1615.614044
mkl,f,8000,spread,2,0.633267,1617.012684
mkl,f,8000,spread,3,0.632699,1618.462904
mkl,f,8000,spread,4,0.633374,1616.737176
mkl,f,8000,spread,5,0.633061,1617.537575
mkl,f,9000,false,1,0.903573,1613.594323
mkl,f,9000,false,2,0.901188,1617.863979
mkl,f,9000,false,3,0.899888,1620.201933
mkl,f,9000,false,4,0.902786,1614.999946
mkl,f,9000,false,5,0.904104,1612.646584
mkl,f,9000,close,1,0.899617,1620.688931
mkl,f,9000,close,2,0.899074,1621.668264
mkl,f,9000,close,3,0.899199,1621.443829
mkl,f,9000,close,4,0.900139,1619.749907
mkl,f,9000,close,5,0.901171,1617.894793
mkl,f,9000,spread,1,0.901383,1617.514201
mkl,f,9000,spread,2,0.899812,1620.338255
mkl,f,9000,spread,3,0.898503,1622.699304
mkl,f,9000,spread,4,0.901994,1616.419197
mkl,f,9000,spread,5,0.900075,1619.864653
mkl,f,10000,false,1,1.249875,1600.159444
mkl,f,10000,false,2,1.249174,1601.058312
mkl,f,10000,false,3,1.251248,1598.403762
mkl,f,10000,false,4,1.252046,1597.386004
mkl,f,10000,false,5,1.250988,1598.735831
mkl,f,10000,close,1,1.247780,1602.846484
mkl,f,10000,close,2,1.244069,1607.627393
mkl,f,10000,close,3,1.249102,1601.150164
mkl,f,10000,close,4,1.245695,1605.529503
mkl,f,10000,close,5,1.248931,1601.368882
mkl,f,10000,spread,1,1.246597,1604.368302
mkl,f,10000,spread,2,1.249844,1600.199541
mkl,f,10000,spread,3,1.247302,1603.461384
mkl,f,10000,spread,4,1.248947,1601.348535
mkl,f,10000,spread,5,1.247981,1602.587860
mkl,f,11000,false,1,1.647290,1615.987735
mkl,f,11000,false,2,1.641592,1621.596574
mkl,f,11000,false,3,1.644660,1618.571988
mkl,f,11000,false,4,1.643772,1619.445843
mkl,f,11000,false,5,1.645527,1617.718786
mkl,f,11000,close,1,1.644616,1618.615265
mkl,f,11000,close,2,1.647429,1615.851130
mkl,f,11000,close,3,1.640870,1622.310386
mkl,f,11000,close,4,1.641824,1621.367887
mkl,f,11000,close,5,1.644226,1618.998875
mkl,f,11000,spread,1,1.642724,1620.478708
mkl,f,11000,spread,2,1.645441,1617.803127
mkl,f,11000,spread,3,1.642695,1620.507974
mkl,f,11000,spread,4,1.640406,1622.768787
mkl,f,11000,spread,5,1.640670,1622.507496
mkl,f,12000,false,1,2.149637,1607.713106
mkl,f,12000,false,2,2.150901,1606.768546
mkl,f,12000,false,3,2.147764,1609.115397
mkl,f,12000,false,4,2.144312,1611.705410
mkl,f,12000,false,5,2.148659,1608.444852
mkl,f,12000,close,1,2.143582,1612.254936
mkl,f,12000,close,2,2.642974,1307.617700
mkl,f,12000,close,3,2.565981,1346.853282
mkl,f,12000,close,4,2.144607,1611.483831
mkl,f,12000,close,5,2.144442,1611.607832
mkl,f,12000,spread,1,2.143887,1612.025233
mkl,f,12000,spread,2,2.143240,1612.511827
mkl,f,12000,spread,3,2.145095,1611.117203
mkl,f,12000,spread,4,2.146982,1609.701579
mkl,f,12000,spread,5,2.143782,1612.104281
mkl,f,13000,false,1,2.711648,1620.416623
mkl,f,13000,false,2,2.720638,1615.062066
mkl,f,13000,false,3,2.713546,1619.283626
mkl,f,13000,false,4,2.711575,1620.460582
mkl,f,13000,false,5,2.721884,1614.323064
mkl,f,13000,close,1,2.712077,1620.160335
mkl,f,13000,close,2,2.711828,1620.309227
mkl,f,13000,close,3,2.708451,1622.329267
mkl,f,13000,close,4,2.716771,1617.361437
mkl,f,13000,close,5,2.708016,1622.589937
mkl,f,13000,spread,1,2.712783,1619.738598
mkl,f,13000,spread,2,2.713502,1619.309689
mkl,f,13000,spread,3,2.714443,1618.748026
mkl,f,13000,spread,4,2.705325,1624.204093
mkl,f,13000,spread,5,2.708737,1622.158284
mkl,f,14000,false,1,3.369070,1628.935939
mkl,f,14000,false,2,3.367425,1629.731795
mkl,f,14000,false,3,3.367568,1629.662871
mkl,f,14000,false,4,3.367108,1629.885184
mkl,f,14000,false,5,3.366664,1630.100373
mkl,f,14000,close,1,3.367562,1629.665684
mkl,f,14000,close,2,3.365905,1630.467653
mkl,f,14000,close,3,3.367324,1629.781037
mkl,f,14000,close,4,3.365143,1630.836871
mkl,f,14000,close,5,3.365569,1630.630600
mkl,f,14000,spread,1,3.365446,1630.690355
mkl,f,14000,spread,2,3.363648,1631.561800
mkl,f,14000,spread,3,3.364065,1631.359658
mkl,f,14000,spread,4,3.368505,1629.209322
mkl,f,14000,spread,5,3.364581,1631.109403
mkl,f,15000,false,1,4.335369,1556.960929
mkl,f,15000,false,2,4.170035,1618.691308
mkl,f,15000,false,3,4.171618,1618.077204
mkl,f,15000,false,4,4.170656,1618.450290
mkl,f,15000,false,5,4.172738,1617.643007
mkl,f,15000,close,1,4.167929,1619.509245
mkl,f,15000,close,2,4.167409,1619.711484
mkl,f,15000,close,3,4.161567,1621.985162
mkl,f,15000,close,4,4.168469,1619.299550
mkl,f,15000,close,5,4.167303,1619.752732
mkl,f,15000,spread,1,4.170025,1618.695401
mkl,f,15000,spread,2,4.169220,1619.007763
mkl,f,15000,spread,3,4.170734,1618.420010
mkl,f,15000,spread,4,4.167610,1619.633333
mkl,f,15000,spread,5,4.173484,1617.353648
mkl,f,16000,false,1,5.035085,1626.983438
mkl,f,16000,false,2,5.040010,1625.393570
mkl,f,16000,false,3,5.033479,1627.502430
mkl,f,16000,false,4,5.038584,1625.853713
mkl,f,16000,false,5,5.035822,1626.745272
mkl,f,16000,close,1,5.040000,1625.396813
mkl,f,16000,close,2,5.033030,1627.647832
mkl,f,16000,close,3,5.036618,1626.488386
mkl,f,16000,close,4,5.028986,1628.956769
mkl,f,16000,close,5,5.024122,1630.533545
mkl,f,16000,spread,1,5.028173,1629.220043
mkl,f,16000,spread,2,5.027613,1629.401418
mkl,f,16000,spread,3,5.034924,1627.035549
mkl,f,16000,spread,4,5.027847,1629.325644
mkl,f,16000,spread,5,5.053128,1621.174132
mkl,f,17000,false,1,6.053581,1623.171580
mkl,f,17000,false,2,6.049963,1624.142118
mkl,f,17000,false,3,6.053033,1623.318503
mkl,f,17000,false,4,6.051411,1623.753459
mkl,f,17000,false,5,6.053286,1623.250471
mkl,f,17000,close,1,6.052593,1623.436524
mkl,f,17000,close,2,6.051416,1623.752204
mkl,f,17000,close,3,6.046294,1625.127855
mkl,f,17000,close,4,6.054874,1622.824797
mkl,f,17000,close,5,6.045745,1625.275296
mkl,f,17000,spread,1,6.052021,1623.589937
mkl,f,17000,spread,2,6.053052,1623.313452
mkl,f,17000,spread,3,6.053260,1623.257433
mkl,f,17000,spread,4,6.043742,1625.813968
mkl,f,17000,spread,5,6.051220,1623.804884
mkl,f,18000,false,1,7.152619,1630.731295
mkl,f,18000,false,2,7.147826,1631.824781
mkl,f,18000,false,3,7.154919,1630.207218
mkl,f,18000,false,4,7.151607,1630.962122
mkl,f,18000,false,5,7.153003,1630.643692
mkl,f,18000,close,1,7.145038,1632.461535
mkl,f,18000,close,2,7.150392,1631.239306
mkl,f,18000,close,3,7.147013,1632.010399
mkl,f,18000,close,4,7.151651,1630.952117
mkl,f,18000,close,5,7.151382,1631.013427
mkl,f,18000,spread,1,7.145924,1632.259213
mkl,f,18000,spread,2,7.149822,1631.369196
mkl,f,18000,spread,3,7.149130,1631.527219
mkl,f,18000,spread,4,7.147358,1631.931667
mkl,f,18000,spread,5,7.143820,1632.739862
mkl,f,19000,false,1,8.451787,1623.088756
mkl,f,19000,false,2,8.451882,1623.070503
mkl,f,19000,false,3,8.454682,1622.532952
mkl,f,19000,false,4,8.446280,1624.146990
mkl,f,19000,false,5,8.457983,1621.899742
mkl,f,19000,close,1,8.445269,1624.341395
mkl,f,19000,close,2,8.449591,1623.510554
mkl,f,19000,close,3,8.451315,1623.179338
mkl,f,19000,close,4,8.446958,1624.016603
mkl,f,19000,close,5,8.450311,1623.372131
mkl,f,19000,spread,1,8.443521,1624.677599
mkl,f,19000,spread,2,8.453845,1622.693665
mkl,f,19000,spread,3,8.450824,1623.273590
mkl,f,19000,spread,4,8.447481,1623.915973
mkl,f,19000,spread,5,8.451139,1623.213160
mkl,f,20000,false,1,9.879716,1619.479688
mkl,f,20000,false,2,9.876081,1620.075784
mkl,f,20000,false,3,9.876318,1620.036973
mkl,f,20000,false,4,9.871504,1620.826916
mkl,f,20000,false,5,9.885370,1618.553482
mkl,f,20000,close,1,9.882586,1619.009391
mkl,f,20000,close,2,9.882282,1619.059275
mkl,f,20000,close,3,9.873295,1620.532907
mkl,f,20000,close,4,9.876809,1619.956375
mkl,f,20000,close,5,9.867847,1621.427648
mkl,f,20000,spread,1,9.874423,1620.347778
mkl,f,20000,spread,2,9.866519,1621.645842
mkl,f,20000,spread,3,9.874098,1620.401105
mkl,f,20000,spread,4,9.871702,1620.794517
mkl,f,20000,spread,5,9.877742,1619.803431
mkl,d,2000,false,1,0.143916,111.175824
mkl,d,2000,false,2,0.030847,518.694495
mkl,d,2000,false,3,0.058692,272.609411
mkl,d,2000,false,4,0.028940,552.867926
mkl,d,2000,false,5,0.029085,550.105708
mkl,d,2000,close,1,0.026778,597.512622
mkl,d,2000,close,2,0.027152,589.284177
mkl,d,2000,close,3,0.026531,603.057108
mkl,d,2000,close,4,0.026839,596.139135
mkl,d,2000,close,5,0.026731,598.551505
mkl,d,2000,spread,1,0.026449,604.929480
mkl,d,2000,spread,2,0.026641,600.578034
mkl,d,2000,spread,3,0.087680,182.480998
mkl,d,2000,spread,4,0.027059,591.300033
mkl,d,2000,spread,5,0.027135,589.637613
mkl,d,3000,false,1,0.078378,688.971384
mkl,d,3000,false,2,0.077856,693.585847
mkl,d,3000,false,3,0.077975,692.530971
mkl,d,3000,false,4,0.077520,696.596638
mkl,d,3000,false,5,0.077598,695.896636
mkl,d,3000,close,1,0.075436,715.843080
mkl,d,3000,close,2,0.075623,714.066677
mkl,d,3000,close,3,0.076386,706.932550
mkl,d,3000,close,4,0.075949,711.007836
mkl,d,3000,close,5,0.079094,682.730170
mkl,d,3000,spread,1,0.075977,710.745637
mkl,d,3000,spread,2,0.076426,706.567807
mkl,d,3000,spread,3,0.076162,709.016279
mkl,d,3000,spread,4,0.076599,704.966330
mkl,d,3000,spread,5,0.076248,708.215780
mkl,d,4000,false,1,0.165312,774.294127
mkl,d,4000,false,2,0.167266,765.249792
mkl,d,4000,false,3,0.170667,749.998355
mkl,d,4000,false,4,0.165845,771.805390
mkl,d,4000,false,5,0.165622,772.843884
mkl,d,4000,close,1,0.163849,781.207421
mkl,d,4000,close,2,0.164019,780.395942
mkl,d,4000,close,3,0.163473,783.005463
mkl,d,4000,close,4,0.163453,783.097458
mkl,d,4000,close,5,0.163934,780.803026
mkl,d,4000,spread,1,0.163760,781.631122
mkl,d,4000,spread,2,0.163745,781.702604
mkl,d,4000,spread,3,0.163316,783.755175
mkl,d,4000,spread,4,0.163712,781.859897
mkl,d,4000,spread,5,0.163942,780.764234
mkl,d,5000,false,1,0.319071,783.523941
mkl,d,5000,false,2,0.318011,786.135441
mkl,d,5000,false,3,0.317620,787.103281
mkl,d,5000,false,4,0.318636,784.595020
mkl,d,5000,false,5,0.317009,788.621098
mkl,d,5000,close,1,0.315566,792.228422
mkl,d,5000,close,2,0.316104,790.879957
mkl,d,5000,close,3,0.316224,790.578405
mkl,d,5000,close,4,0.315341,792.793256
mkl,d,5000,close,5,0.315520,792.342970
mkl,d,5000,spread,1,0.315485,792.430991
mkl,d,5000,spread,2,0.315466,792.478745
mkl,d,5000,spread,3,0.315891,791.411749
mkl,d,5000,spread,4,0.315420,792.594524
mkl,d,5000,spread,5,0.315994,791.154152
mkl,d,6000,false,1,0.537276,804.055887
mkl,d,6000,false,2,0.533872,809.182045
mkl,d,6000,false,3,0.533354,809.968797
mkl,d,6000,false,4,0.533102,810.352024
mkl,d,6000,false,5,0.534286,808.555487
mkl,d,6000,close,1,0.532271,811.616608
mkl,d,6000,close,2,0.532145,811.809243
mkl,d,6000,close,3,0.532912,810.639896
mkl,d,6000,close,4,0.531399,812.947999
mkl,d,6000,close,5,0.531822,812.302554
mkl,d,6000,spread,1,0.531495,812.801702
mkl,d,6000,spread,2,0.531408,812.934765
mkl,d,6000,spread,3,0.531636,812.586219
mkl,d,6000,spread,4,0.531970,812.075614
mkl,d,6000,spread,5,0.531582,812.668301
mkl,d,7000,false,1,0.849986,807.071928
mkl,d,7000,false,2,0.850095,806.968310
mkl,d,7000,false,3,0.849639,807.401359
mkl,d,7000,false,4,0.849833,807.217181
mkl,d,7000,false,5,0.856912,800.548527
mkl,d,7000,close,1,0.848395,808.585290
mkl,d,7000,close,2,0.848393,808.587836
mkl,d,7000,close,3,0.848099,808.867993
mkl,d,7000,close,4,0.848135,808.833077
mkl,d,7000,close,5,0.847871,809.085597
mkl,d,7000,spread,1,0.848436,808.546088
mkl,d,7000,spread,2,0.848076,808.889355
mkl,d,7000,spread,3,0.848090,808.876848
mkl,d,7000,spread,4,0.848169,808.801002
mkl,d,7000,spread,5,0.848937,808.069199
mkl,d,8000,false,1,1.249967,819.221875
mkl,d,8000,false,2,1.252414,817.620956
mkl,d,8000,false,3,1.268735,807.103320
mkl,d,8000,false,4,1.253274,817.060082
mkl,d,8000,false,5,1.252853,817.334689
mkl,d,8000,close,1,1.251124,818.463842
mkl,d,8000,close,2,1.251852,817.987890
mkl,d,8000,close,3,1.250372,818.956347
mkl,d,8000,close,4,1.252430,817.610382
mkl,d,8000,close,5,1.251547,818.187226
mkl,d,8000,spread,1,1.250977,818.560022
mkl,d,8000,spread,2,1.252785,817.379064
mkl,d,8000,spread,3,1.251124,818.463841
mkl,d,8000,spread,4,1.250650,818.774021
mkl,d,8000,spread,5,1.251202,818.413056
mkl,d,9000,false,1,1.778983,819.569504
mkl,d,9000,false,2,1.775494,821.179764
mkl,d,9000,false,3,1.781181,818.558047
mkl,d,9000,false,4,1.774024,821.860385
mkl,d,9000,false,5,1.776177,820.863988
mkl,d,9000,close,1,1.777940,820.049981
mkl,d,9000,close,2,1.779564,819.301733
mkl,d,9000,close,3,1.778181,819.938873
mkl,d,9000,close,4,1.777501,820.252652
mkl,d,9000,close,5,1.772330,822.646094
mkl,d,9000,spread,1,1.777417,820.291569
mkl,d,9000,spread,2,1.779085,819.522479
mkl,d,9000,spread,3,1.777443,820.279243
mkl,d,9000,spread,4,1.778759,819.672780
mkl,d,9000,spread,5,1.771875,822.856923
mkl,d,10000,false,1,2.453085,815.299847
mkl,d,10000,false,2,2.450495,816.161513
mkl,d,10000,false,3,2.448990,816.663288
mkl,d,10000,false,4,2.451065,815.971824
mkl,d,10000,false,5,2.450708,816.090624
mkl,d,10000,close,1,2.449023,816.652032
mkl,d,10000,close,2,2.449702,816.425866
mkl,d,10000,close,3,2.448818,816.720655
mkl,d,10000,close,4,2.447647,817.111157
mkl,d,10000,close,5,2.449224,816.585235
mkl,d,10000,spread,1,2.451832,815.716610
mkl,d,10000,spread,2,2.447089,817.297618
mkl,d,10000,spread,3,2.447339,817.214138
mkl,d,10000,spread,4,2.448117,816.954516
mkl,d,10000,spread,5,2.448279,816.900222
mkl,d,11000,false,1,3.252051,818.560296
mkl,d,11000,false,2,3.251968,818.581226
mkl,d,11000,false,3,3.250822,818.869881
mkl,d,11000,false,4,3.250999,818.825142
mkl,d,11000,false,5,3.247766,819.640273
mkl,d,11000,close,1,3.250321,818.996060
mkl,d,11000,close,2,3.248392,819.482350
mkl,d,11000,close,3,3.245931,820.103743
mkl,d,11000,close,4,3.243623,820.687252
mkl,d,11000,close,5,3.246949,819.846538
mkl,d,11000,spread,1,3.248739,819.394947
mkl,d,11000,spread,2,3.250804,818.874261
mkl,d,11000,spread,3,3.247880,819.611575
mkl,d,11000,spread,4,3.250321,818.995939
mkl,d,11000,spread,5,3.246762,819.893705
mkl,d,12000,false,1,4.210259,820.852163
mkl,d,12000,false,2,4.208094,821.274483
mkl,d,12000,false,3,4.208353,821.223896
mkl,d,12000,false,4,4.232929,816.455966
mkl,d,12000,false,5,4.207272,821.434893
mkl,d,12000,close,1,4.205783,821.725721
mkl,d,12000,close,2,4.204093,822.055946
mkl,d,12000,close,3,4.210460,820.812956
mkl,d,12000,close,4,4.206526,821.580546
mkl,d,12000,close,5,4.202658,822.336664
mkl,d,12000,spread,1,4.208874,821.122323
mkl,d,12000,spread,2,4.210849,820.737065
mkl,d,12000,spread,3,4.203488,822.174417
mkl,d,12000,spread,4,4.205180,821.843532
mkl,d,12000,spread,5,4.205955,821.692173
mkl,d,13000,false,1,5.343576,822.295789
mkl,d,13000,false,2,5.342028,822.534120
mkl,d,13000,false,3,5.346170,821.896834
mkl,d,13000,false,4,5.350362,821.252792
mkl,d,13000,false,5,5.344652,822.130165
mkl,d,13000,close,1,5.339878,822.865240
mkl,d,13000,close,2,5.341554,822.607119
mkl,d,13000,close,3,5.342929,822.395428
mkl,d,13000,close,4,5.340235,822.810165
mkl,d,13000,close,5,5.341316,822.643714
mkl,d,13000,spread,1,5.342822,822.411871
mkl,d,13000,spread,2,5.345055,822.068288
mkl,d,13000,spread,3,5.339475,822.927324
mkl,d,13000,spread,4,5.341642,822.593494
mkl,d,13000,spread,5,5.344648,822.130806
mkl,d,14000,false,1,6.687417,820.645708
mkl,d,14000,false,2,6.685294,820.906355
mkl,d,14000,false,3,6.671052,822.658893
mkl,d,14000,false,4,6.669077,822.902420
mkl,d,14000,false,5,6.679995,821.557467
mkl,d,14000,close,1,6.681459,821.377445
mkl,d,14000,close,2,6.670541,822.721929
mkl,d,14000,close,3,6.670456,822.732314
mkl,d,14000,close,4,6.673640,822.339870
mkl,d,14000,close,5,6.664929,823.414658
mkl,d,14000,spread,1,6.676891,821.939385
mkl,d,14000,spread,2,6.702332,818.819440
mkl,d,14000,spread,3,6.671859,822.559336
mkl,d,14000,spread,4,6.679921,821.566647
mkl,d,14000,spread,5,6.670918,822.675435
mkl,d,15000,false,1,8.208540,822.314283
mkl,d,15000,false,2,8.215562,821.611475
mkl,d,15000,false,3,8.211787,821.989166
mkl,d,15000,false,4,8.210525,822.115531
mkl,d,15000,false,5,8.209310,822.237237
mkl,d,15000,close,1,8.208857,822.282589
mkl,d,15000,close,2,8.211390,822.028885
mkl,d,15000,close,3,8.210464,822.121668
mkl,d,15000,close,4,8.514727,792.744152
mkl,d,15000,close,5,8.225116,820.657094
mkl,d,15000,spread,1,8.215588,821.608900
mkl,d,15000,spread,2,8.217355,821.432245
mkl,d,15000,spread,3,8.226878,820.481369
mkl,d,15000,spread,4,8.224730,820.695677
mkl,d,15000,spread,5,8.220507,821.117275
mkl,d,16000,false,1,9.964430,822.124261
mkl,d,16000,false,2,9.968219,821.811840
mkl,d,16000,false,3,9.959192,822.556671
mkl,d,16000,false,4,9.952296,823.126663
mkl,d,16000,false,5,9.966974,821.914459
mkl,d,16000,close,1,9.950908,823.241478
mkl,d,16000,close,2,9.964850,822.089610
mkl,d,16000,close,3,9.966023,821.992894
mkl,d,16000,close,4,9.962362,822.294994
mkl,d,16000,close,5,9.951214,823.216138
mkl,d,16000,spread,1,9.961490,822.366894
mkl,d,16000,spread,2,9.961172,822.393209
mkl,d,16000,spread,3,9.965693,822.020137
mkl,d,16000,spread,4,9.955366,822.872826
mkl,d,16000,spread,5,9.960312,822.464178
mkl,d,17000,false,1,12.000101,818.826442
mkl,d,17000,false,2,11.989962,819.518845
mkl,d,17000,false,3,11.985083,819.852444
mkl,d,17000,false,4,11.992851,819.321443
mkl,d,17000,false,5,11.975379,820.516804
mkl,d,17000,close,1,12.014766,817.827015
mkl,d,17000,close,2,11.943946,822.676206
mkl,d,17000,close,3,11.983654,819.950262
mkl,d,17000,close,4,11.984489,819.893103
mkl,d,17000,close,5,11.988554,819.615082
mkl,d,17000,spread,1,11.987074,819.716274
mkl,d,17000,spread,2,11.984035,819.924193
mkl,d,17000,spread,3,11.979368,820.243605
mkl,d,17000,spread,4,11.981914,820.069296
mkl,d,17000,spread,5,11.986122,819.781400
mkl,d,18000,false,1,14.108653,826.726666
mkl,d,18000,false,2,14.112466,826.503330
mkl,d,18000,false,3,14.114265,826.397961
mkl,d,18000,false,4,14.106009,826.881644
mkl,d,18000,false,5,14.109288,826.689456
mkl,d,18000,close,1,14.121336,825.984167
mkl,d,18000,close,2,14.132374,825.339018
mkl,d,18000,close,3,14.201696,821.310376
mkl,d,18000,close,4,14.109987,826.648510
mkl,d,18000,close,5,14.104157,826.990226
mkl,d,18000,spread,1,14.107395,826.800394
mkl,d,18000,spread,2,14.102617,827.080520
mkl,d,18000,spread,3,14.116842,826.247106
mkl,d,18000,spread,4,14.104722,826.957090
mkl,d,18000,spread,5,14.118934,826.124698
mkl,d,19000,false,1,16.607547,826.010020
mkl,d,19000,false,2,16.609667,825.904553
mkl,d,19000,false,3,16.610083,825.883893
mkl,d,19000,false,4,16.621613,825.311011
mkl,d,19000,false,5,16.624342,825.175539
mkl,d,19000,close,1,16.690145,821.922138
mkl,d,19000,close,2,16.607664,826.004171
mkl,d,19000,close,3,16.602747,826.248828
mkl,d,19000,close,4,16.606168,826.078594
mkl,d,19000,close,5,16.607147,826.029901
mkl,d,19000,spread,1,16.589559,826.905659
mkl,d,19000,spread,2,16.610839,825.846313
mkl,d,19000,spread,3,16.606834,826.045471
mkl,d,19000,spread,4,16.620075,825.387378
mkl,d,19000,spread,5,16.612152,825.781050
mkl,d,20000,false,1,19.490301,820.921120
mkl,d,20000,false,2,19.476402,821.506956
mkl,d,20000,false,3,19.408745,824.370682
mkl,d,20000,false,4,19.527314,819.365102
mkl,d,20000,false,5,19.421483,823.829986
mkl,d,20000,close,1,19.451428,822.561737
mkl,d,20000,close,2,19.458528,822.261594
mkl,d,20000,close,3,19.430974,823.427570
mkl,d,20000,close,4,19.418151,823.971337
mkl,d,20000,close,5,19.418409,823.960397
mkl,d,20000,spread,1,19.429741,823.479838
mkl,d,20000,spread,2,19.418135,823.972016
mkl,d,20000,spread,3,19.429699,823.481620
mkl,d,20000,spread,4,19.471204,821.726266
mkl,d,20000,spread,5,19.417042,824.018386
